id,pred,pred_proba
43262,0,0.03
43263,0,0.02
43264,0,0.08
43265,0,0.04
43266,0,0.01
43267,0,0.3
43268,0,0.39
43269,0,0
43270,0,0.06
43271,0,0.07
43272,0,0.01
43273,0,0.02
43274,0,0
43275,0,0.03
43276,0,0.1
43277,0,0.28
43278,0,0.01
43279,0,0.04
43280,0,0.03
43281,0,0.05
43282,1,0.6
43283,1,0.74
43284,0,0
43285,0,0.01
43286,0,0
43287,0,0
43288,0,0
43289,0,0
43290,0,0.02
43291,0,0.07
43292,0,0.04
43293,0,0.05
43294,0,0.08
43295,0,0.01
43296,0,0.04
43297,1,0.53
43298,0,0.05
43299,0,0.2
43300,0,0.02
43301,0,0.04
43302,1,0.52
43303,1,0.58
43304,0,0.03
43305,0,0.4
43306,0,0.02
43307,1,0.67
43308,0,0.11
43309,0,0.33
43310,0,0.08
43311,0,0.11
43312,0,0.05
43313,0,0
43314,0,0.25
43315,0,0.02
43316,0,0
43317,0,0.01
43318,0,0.01
43319,0,0.08
43320,0,0.26
43321,0,0.01
43322,0,0.48
43323,0,0.04
43324,0,0
43325,0,0.3
43326,0,0.27
43327,0,0.01
43328,0,0
43329,0,0.03
43330,0,0.06
43331,0,0.01
43332,0,0.02
43333,0,0
43334,0,0.02
43335,0,0.13
43336,0,0.07
43337,0,0.01
43338,0,0.04
43339,0,0.01
43340,0,0.03
43341,0,0.3
43342,0,0
43343,0,0.44
43344,0,0
43345,0,0.01
43346,1,0.58
43347,1,0.54
43348,0,0.11
43349,0,0.04
43350,0,0.08
43351,0,0.16
43352,0,0
43353,0,0
43354,0,0.1
43355,0,0
43356,0,0.02
43357,0,0
43358,0,0.01
43359,0,0.04
43360,1,0.72
43361,0,0.19
43362,0,0.4
43363,0,0
43364,0,0.07
43365,0,0.01
43366,0,0.02
43367,0,0.29
43368,0,0.08
43369,0,0
43370,0,0.28
43371,0,0
43372,0,0.07
43373,0,0.01
43374,0,0.01
43375,0,0.1
43376,0,0.03
43377,0,0.01
43378,0,0.37
43379,0,0.01
43380,1,0.72
43381,0,0.01
43382,0,0.11
43383,0,0.07
43384,0,0.18
43385,0,0.02
43386,0,0
43387,0,0.17
43388,0,0
43389,0,0.03
43390,0,0.03
43391,1,0.68
43392,0,0
43393,0,0.04
43394,0,0.01
43395,0,0.33
43396,0,0.05
43397,0,0.21
43398,0,0.39
43399,0,0
43400,0,0
43401,0,0.03
43402,0,0.08
43403,0,0.36
43404,0,0.01
43405,0,0.03
43406,0,0.03
43407,0,0
43408,0,0.07
43409,0,0
43410,0,0.08
43411,0,0.08
43412,0,0.02
43413,0,0.05
43414,0,0.01
43415,0,0
43416,0,0.02
43417,0,0
43418,0,0.24
43419,0,0.41
43420,0,0.01
43421,0,0.17
43422,0,0.04
43423,0,0
43424,0,0
43425,0,0.12
43426,0,0.07
43427,0,0.43
43428,0,0
43429,0,0.2
43430,0,0
43431,0,0.34
43432,0,0.01
43433,0,0.04
43434,0,0.24
43435,0,0.36
43436,0,0.02
43437,0,0.07
43438,0,0
43439,0,0.01
43440,0,0.11
43441,0,0.5
43442,0,0.27
43443,0,0.01
43444,0,0.01
43445,1,0.51
43446,0,0
43447,0,0.44
43448,0,0.05
43449,0,0.11
43450,0,0.04
43451,0,0.01
43452,1,0.77
43453,0,0.09
43454,0,0.05
43455,0,0.03
43456,0,0.03
43457,0,0.03
43458,0,0.02
43459,0,0
43460,0,0.08
43461,0,0.03
43462,0,0
43463,0,0.2
43464,0,0.08
43465,0,0.05
43466,0,0.01
43467,0,0.03
43468,0,0.11
43469,0,0.03
43470,0,0.08
43471,0,0.01
43472,0,0.3
43473,0,0.48
43474,0,0
43475,0,0.04
43476,0,0.01
43477,0,0
43478,0,0.05
43479,0,0.03
43480,0,0.01
43481,0,0.01
43482,0,0.02
43483,1,0.59
43484,0,0.04
43485,0,0.01
43486,0,0
43487,0,0
43488,0,0.2
43489,0,0
43490,0,0.08
43491,0,0.01
43492,0,0.02
43493,0,0.01
43494,0,0
43495,0,0.04
43496,0,0.29
43497,0,0
43498,1,0.66
43499,0,0.08
43500,0,0.01
43501,0,0
43502,0,0.37
43503,0,0.32
43504,1,0.54
43505,0,0.01
43506,0,0.17
43507,1,0.59
43508,0,0.02
43509,0,0
43510,0,0.09
43511,0,0.05
43512,0,0
43513,0,0.01
43514,0,0.01
43515,0,0
43516,0,0.01
43517,0,0.01
43518,0,0.01
43519,0,0.26
43520,0,0.01
43521,0,0.04
43522,0,0.04
43523,0,0.01
43524,0,0.03
43525,0,0.34
43526,0,0.3
43527,0,0.08
43528,0,0.01
43529,0,0.11
43530,0,0.01
43531,1,0.73
43532,0,0.04
43533,0,0.1
43534,0,0
43535,0,0.03
43536,0,0.08
43537,0,0
43538,0,0
43539,0,0.49
43540,0,0.03
43541,0,0.02
43542,0,0.47
43543,1,0.82
43544,0,0.09
43545,0,0.02
43546,0,0.05
43547,0,0.04
43548,0,0.42
43549,0,0.03
43550,0,0
43551,0,0.02
43552,0,0
43553,0,0
43554,0,0.02
43555,0,0.41
43556,0,0.01
43557,0,0.22
43558,0,0.04
43559,0,0
43560,0,0.2
43561,0,0
43562,0,0.08
43563,0,0.06
43564,0,0
43565,1,0.67
43566,0,0.42
43567,0,0.05
43568,0,0
43569,0,0.03
43570,0,0.03
43571,0,0
43572,0,0
43573,0,0.01
43574,0,0
43575,0,0.23
43576,0,0.23
43577,1,0.63
43578,0,0.07
43579,0,0.46
43580,0,0
43581,0,0
43582,0,0.03
43583,0,0.06
43584,0,0.01
43585,0,0.01
43586,0,0.23
43587,0,0.12
43588,0,0.13
43589,0,0.02
43590,0,0.41
43591,0,0.19
43592,0,0
43593,0,0.01
43594,0,0.04
43595,0,0.35
43596,0,0.02
43597,0,0
43598,0,0.01
43599,0,0.02
43600,0,0.01
43601,0,0.25
43602,1,0.6
43603,0,0.46
43604,0,0.03
43605,0,0
43606,0,0.33
43607,0,0
43608,0,0.07
43609,0,0
43610,0,0.01
43611,0,0.17
43612,0,0.1
43613,0,0
43614,0,0
43615,0,0.03
43616,0,0.01
43617,0,0.06
43618,0,0.24
43619,1,0.6
43620,0,0.03
43621,0,0.21
43622,0,0
43623,0,0.26
43624,0,0.01
43625,0,0.49
43626,0,0
43627,0,0.03
43628,0,0.41
43629,0,0.02
43630,0,0
43631,0,0
43632,0,0.27
43633,0,0.28
43634,0,0
43635,0,0.32
43636,0,0.04
43637,0,0
43638,0,0.03
43639,0,0
43640,0,0.34
43641,0,0.03
43642,0,0.03
43643,0,0.01
43644,0,0
43645,0,0.03
43646,0,0.02
43647,0,0.03
43648,0,0.04
43649,0,0.01
43650,0,0.01
43651,0,0
43652,0,0.35
43653,0,0.04
43654,0,0
43655,0,0.01
43656,0,0
43657,0,0.03
43658,0,0
43659,0,0.01
43660,0,0.1
43661,0,0.08
43662,0,0.02
43663,0,0
43664,0,0.02
43665,0,0.19
43666,0,0.17
43667,0,0.04
43668,0,0.2
43669,0,0
43670,0,0.16
43671,0,0.24
43672,0,0.04
43673,0,0
43674,0,0.08
43675,0,0
43676,0,0.4
43677,0,0.02
43678,0,0.11
43679,0,0.02
43680,0,0.06
43681,0,0.12
43682,0,0.05
43683,0,0.02
43684,0,0.18
43685,1,0.74
43686,0,0.06
43687,0,0.16
43688,0,0.07
43689,0,0
43690,0,0.44
43691,0,0
43692,0,0.04
43693,0,0.49
43694,0,0
43695,1,0.65
43696,0,0.01
43697,0,0.02
43698,0,0
43699,0,0.35
43700,0,0.01
43701,0,0.01
43702,0,0.39
43703,0,0
43704,0,0.03
43705,0,0.02
43706,1,0.63
43707,0,0.21
43708,0,0
43709,0,0
43710,0,0.01
43711,0,0
43712,0,0.01
43713,0,0.09
43714,0,0
43715,0,0.14
43716,0,0.02
43717,0,0.1
43718,1,0.56
43719,0,0.06
43720,0,0.01
43721,0,0.04
43722,0,0.05
43723,0,0.01
43724,0,0.48
43725,0,0
43726,0,0
43727,0,0.1
43728,0,0.02
43729,0,0.01
43730,0,0.01
43731,0,0.08
43732,0,0.03
43733,0,0.38
43734,0,0.08
43735,0,0
43736,0,0
43737,0,0
43738,0,0.01
43739,0,0
43740,0,0
43741,0,0.04
43742,0,0.49
43743,0,0
43744,0,0.11
43745,0,0.01
43746,0,0.01
43747,0,0.02
43748,0,0
43749,0,0.2
43750,0,0
43751,0,0.01
43752,0,0.03
43753,0,0.01
43754,0,0.01
43755,0,0.01
43756,0,0
43757,0,0.04
43758,0,0
43759,0,0
43760,0,0
43761,0,0
43762,0,0.1
43763,0,0.3
43764,0,0.21
43765,0,0.22
43766,0,0.15
43767,0,0.05
43768,0,0.04
43769,0,0.03
43770,0,0.3
43771,0,0.02
43772,0,0.01
43773,0,0.04
43774,0,0.04
43775,1,0.73
43776,0,0.1
43777,0,0.4
43778,0,0.05
43779,0,0.44
43780,0,0.01
43781,0,0.24
43782,0,0.25
43783,0,0.29
43784,0,0.03
43785,0,0.14
43786,0,0
43787,0,0.12
43788,0,0.07
43789,0,0.01
43790,0,0.03
43791,0,0.08
43792,0,0.06
43793,0,0.11
43794,0,0.02
43795,0,0.27
43796,0,0.09
43797,0,0.02
43798,0,0.1
43799,0,0.03
43800,0,0
43801,0,0
43802,0,0.02
43803,0,0.09
43804,0,0.02
43805,0,0.07
43806,0,0.01
43807,0,0.07
43808,0,0
43809,0,0.02
43810,0,0.49
43811,0,0.03
43812,0,0.01
43813,0,0.05
43814,0,0
43815,0,0.03
43816,0,0.01
43817,0,0.01
43818,0,0.09
43819,0,0.01
43820,0,0.11
43821,0,0.01
43822,0,0.1
43823,0,0.01
43824,0,0.02
43825,0,0.03
43826,0,0.09
43827,0,0.34
43828,0,0.04
43829,0,0.03
43830,0,0.01
43831,0,0.13
43832,0,0
43833,0,0.01
43834,0,0.02
43835,0,0.01
43836,0,0.03
43837,0,0.15
43838,0,0.01
43839,0,0
43840,0,0.02
43841,0,0.01
43842,0,0.27
43843,0,0
43844,0,0
43845,0,0.19
43846,0,0.03
43847,0,0
43848,0,0
43849,1,0.52
43850,0,0.03
43851,0,0.11
43852,0,0.11
43853,0,0.01
43854,0,0.01
43855,0,0.01
43856,0,0.23
43857,0,0.06
43858,0,0.01
43859,0,0.05
43860,0,0
43861,0,0.02
43862,0,0
43863,0,0
43864,0,0.01
43865,0,0.01
43866,0,0
43867,0,0.01
43868,0,0.12
43869,0,0.02
43870,0,0
43871,0,0
43872,0,0.04
43873,0,0.05
43874,0,0
43875,0,0.03
43876,0,0.02
43877,0,0.03
43878,0,0.02
43879,0,0.14
43880,0,0.05
43881,0,0
43882,0,0.31
43883,0,0
43884,0,0.2
43885,0,0.25
43886,0,0
43887,0,0.03
43888,0,0.02
43889,1,0.55
43890,0,0.04
43891,0,0.05
43892,0,0
43893,0,0.04
43894,0,0.01
43895,0,0
43896,0,0.03
43897,0,0.02
43898,0,0.05
43899,0,0
43900,0,0.46
43901,0,0.06
43902,0,0.01
43903,0,0.14
43904,0,0
43905,0,0.01
43906,0,0.04
43907,0,0.04
43908,0,0
43909,0,0.08
43910,0,0.01
43911,0,0
43912,0,0.27
43913,0,0.03
43914,0,0.02
43915,0,0.09
43916,0,0.05
43917,0,0.01
43918,0,0.15
43919,0,0
43920,0,0.04
43921,0,0.04
43922,0,0.03
43923,1,0.57
43924,0,0.03
43925,0,0.37
43926,0,0.04
43927,0,0.01
43928,0,0.01
43929,0,0.1
43930,1,0.65
43931,0,0.01
43932,0,0
43933,0,0.2
43934,0,0
43935,0,0.05
43936,0,0.4
43937,0,0.03
43938,0,0.01
43939,0,0.05
43940,0,0.01
43941,0,0.01
43942,0,0
43943,0,0.07
43944,0,0.1
43945,0,0.01
43946,0,0
43947,0,0
43948,0,0.34
43949,0,0
43950,0,0.38
43951,1,0.75
43952,0,0.11
43953,0,0.01
43954,0,0.1
43955,0,0.07
43956,0,0.05
43957,0,0.36
43958,0,0.04
43959,0,0
43960,0,0.01
43961,0,0.03
43962,1,0.65
43963,0,0.08
43964,0,0.01
43965,0,0.01
43966,0,0.06
43967,0,0.33
43968,0,0
43969,1,0.58
43970,0,0.47
43971,0,0.01
43972,1,0.68
43973,0,0.01
43974,0,0.02
43975,0,0.17
43976,0,0.01
43977,0,0
43978,0,0
43979,0,0.02
43980,0,0.04
43981,0,0.08
43982,0,0.01
43983,0,0.08
43984,0,0.13
43985,0,0
43986,0,0.03
43987,0,0.01
43988,0,0.09
43989,0,0
43990,0,0.01
43991,0,0.01
43992,0,0
43993,0,0.03
43994,0,0.11
43995,0,0.02
43996,0,0.48
43997,0,0.04
43998,0,0.26
43999,0,0.01
44000,0,0.09
44001,0,0
44002,0,0.03
44003,0,0.16
44004,0,0.39
44005,0,0.17
44006,0,0.13
44007,0,0.41
44008,0,0
44009,0,0.04
44010,0,0.1
44011,0,0.01
44012,0,0.15
44013,0,0.5
44014,0,0
44015,0,0.16
44016,0,0.02
44017,0,0.04
44018,0,0.02
44019,0,0
44020,0,0.28
44021,0,0
44022,0,0.01
44023,0,0.15
44024,0,0.3
44025,0,0.01
44026,0,0.03
44027,0,0
44028,0,0
44029,0,0.04
44030,0,0.19
44031,0,0
44032,0,0.14
44033,0,0.01
44034,0,0.01
44035,0,0.04
44036,0,0
44037,0,0.04
44038,0,0.01
44039,0,0.12
44040,0,0.29
44041,0,0
44042,0,0.27
44043,0,0.07
44044,0,0.07
44045,0,0
44046,0,0.01
44047,0,0.13
44048,0,0
44049,0,0.05
44050,0,0.01
44051,0,0.05
44052,0,0.01
44053,0,0.1
44054,0,0.02
44055,0,0.09
44056,0,0.16
44057,0,0.18
44058,1,0.6
44059,0,0.18
44060,0,0.03
44061,0,0
44062,0,0.16
44063,0,0
44064,0,0
44065,0,0
44066,0,0.01
44067,0,0.07
44068,0,0.16
44069,0,0.17
44070,0,0
44071,1,0.68
44072,0,0.11
44073,0,0.1
44074,0,0.04
44075,0,0.12
44076,0,0.03
44077,0,0.01
44078,0,0.37
44079,0,0.12
44080,0,0.09
44081,0,0.04
44082,0,0.11
44083,0,0.05
44084,0,0.02
44085,0,0.02
44086,0,0.05
44087,0,0.48
44088,0,0.02
44089,0,0.04
44090,0,0
44091,0,0.06
44092,0,0.06
44093,0,0.02
44094,0,0.02
44095,0,0.01
44096,0,0.01
44097,0,0.01
44098,0,0.01
44099,0,0.06
44100,0,0.02
44101,0,0.04
44102,0,0
44103,0,0.01
44104,0,0
44105,0,0.23
44106,0,0.08
44107,0,0
44108,0,0
44109,0,0.34
44110,0,0.01
44111,0,0.03
44112,0,0
44113,0,0.08
44114,0,0.02
44115,0,0.38
44116,0,0.3
44117,0,0
44118,0,0.21
44119,0,0.12
44120,0,0
44121,0,0.09
44122,0,0.19
44123,0,0.06
44124,0,0.4
44125,0,0.3
44126,0,0.45
44127,0,0
44128,0,0.13
44129,0,0.1
44130,0,0.01
44131,0,0.01
44132,0,0.04
44133,0,0.02
44134,0,0.05
44135,0,0.1
44136,0,0.04
44137,0,0
44138,0,0.04
44139,0,0
44140,0,0
44141,0,0.22
44142,0,0.03
44143,0,0
44144,0,0.03
44145,0,0.02
44146,0,0.03
44147,1,0.59
44148,0,0.01
44149,0,0
44150,0,0.21
44151,0,0.01
44152,0,0.17
44153,0,0.29
44154,0,0
44155,1,0.51
44156,0,0.02
44157,0,0.12
44158,0,0.03
44159,0,0.32
44160,0,0.01
44161,0,0.02
44162,0,0.01
44163,0,0.05
44164,0,0.02
44165,0,0
44166,0,0.03
44167,0,0.01
44168,0,0.02
44169,0,0
44170,0,0.04
44171,0,0.01
44172,0,0.1
44173,0,0.11
44174,0,0.01
44175,0,0
44176,0,0.02
44177,0,0.16
44178,0,0
44179,0,0.03
44180,0,0.25
44181,0,0.37
44182,0,0.02
44183,0,0.06
44184,0,0.14
44185,0,0.2
44186,0,0
44187,0,0.03
44188,0,0.04
44189,0,0
44190,0,0.02
44191,0,0
44192,0,0.05
44193,0,0
44194,0,0
44195,0,0
44196,0,0.05
44197,0,0
44198,0,0.02
44199,0,0
44200,0,0.02
44201,0,0.04
44202,0,0
44203,0,0.29
44204,0,0.01
44205,0,0.01
44206,0,0.01
44207,0,0
44208,0,0.38
44209,0,0.43
44210,0,0.07
44211,0,0.22
44212,0,0.04
44213,0,0.01
44214,0,0.49
44215,0,0.04
44216,0,0.01
44217,0,0
44218,0,0.08
44219,0,0.45
44220,0,0.01
44221,0,0.03
44222,0,0
44223,0,0.01
44224,0,0.35
44225,0,0.13
44226,0,0.06
44227,0,0.03
44228,0,0.02
44229,0,0.29
44230,0,0.24
44231,0,0
44232,0,0.04
44233,0,0
44234,0,0.07
44235,0,0.32
44236,0,0
44237,0,0
44238,0,0.01
44239,0,0.03
44240,0,0.07
44241,0,0.02
44242,0,0.01
44243,0,0.02
44244,0,0.01
44245,0,0.03
44246,0,0
44247,0,0.01
44248,0,0.35
44249,0,0
44250,0,0
44251,0,0.01
44252,0,0.31
44253,0,0.01
44254,0,0
44255,0,0
44256,0,0.01
44257,0,0.08
44258,0,0.01
44259,0,0
44260,0,0.04
44261,0,0.36
44262,0,0.41
44263,0,0.05
44264,0,0.16
44265,0,0.01
44266,0,0
44267,0,0
44268,0,0.06
44269,0,0
44270,0,0
44271,0,0.03
44272,0,0.48
44273,0,0.14
44274,0,0.16
44275,0,0.03
44276,0,0.03
44277,0,0.13
44278,0,0.05
44279,0,0.02
44280,0,0
44281,0,0
44282,0,0.5
44283,0,0.04
44284,0,0
44285,0,0
44286,0,0
44287,0,0.03
44288,0,0.03
44289,0,0.02
44290,0,0.01
44291,0,0.01
44292,0,0.41
44293,0,0.1
44294,0,0
44295,0,0.01
44296,0,0.01
44297,0,0.29
44298,0,0
44299,0,0.09
44300,0,0.09
44301,0,0.1
44302,0,0
44303,0,0.07
44304,0,0.02
44305,0,0.06
44306,0,0
44307,0,0.13
44308,0,0.03
44309,0,0.01
44310,0,0.09
44311,0,0.01
44312,0,0.01
44313,1,0.62
44314,1,0.58
44315,0,0.04
44316,0,0.06
44317,0,0.02
44318,0,0.04
44319,0,0
44320,0,0.01
44321,0,0.07
44322,0,0
44323,0,0
44324,0,0.38
44325,0,0.03
44326,0,0.02
44327,0,0
44328,0,0.27
44329,0,0.27
44330,0,0.01
44331,0,0.06
44332,1,0.55
44333,0,0.36
44334,0,0.01
44335,0,0.02
44336,0,0
44337,0,0.07
44338,0,0.01
44339,0,0.03
44340,0,0.01
44341,0,0.02
44342,0,0.08
44343,0,0.27
44344,0,0.01
44345,0,0.02
44346,0,0.29
44347,0,0.02
44348,0,0.03
44349,0,0.06
44350,0,0.17
44351,0,0.04
44352,0,0.05
44353,0,0.04
44354,0,0
44355,0,0.03
44356,0,0.04
44357,0,0
44358,0,0.01
44359,0,0.02
44360,0,0
44361,0,0.01
44362,0,0.38
44363,1,0.68
44364,0,0
44365,0,0.11
44366,0,0.07
44367,0,0.19
44368,0,0.12
44369,0,0
44370,0,0.01
44371,0,0.06
44372,0,0.1
44373,0,0.03
44374,0,0
44375,0,0
44376,0,0.02
44377,0,0.2
44378,0,0
44379,0,0.08
44380,0,0.34
44381,0,0
44382,0,0
44383,0,0.41
44384,0,0.02
44385,0,0.01
44386,1,0.58
44387,0,0.1
44388,0,0.03
44389,0,0.16
44390,0,0
44391,0,0.04
44392,0,0.03
44393,0,0.02
44394,0,0.02
44395,0,0.04
44396,0,0.03
44397,0,0.15
44398,0,0.12
44399,0,0.01
44400,0,0.1
44401,0,0.03
44402,0,0
44403,0,0.01
44404,0,0.12
44405,0,0.06
44406,0,0
44407,0,0.02
44408,0,0
44409,0,0.21
44410,0,0.28
44411,0,0
44412,0,0.03
44413,0,0
44414,0,0.09
44415,0,0.34
44416,0,0.05
44417,1,0.63
44418,0,0
44419,0,0.04
44420,0,0.04
44421,0,0
44422,0,0.08
44423,0,0.26
44424,0,0.13
44425,0,0
44426,0,0.03
44427,0,0.01
44428,0,0
44429,0,0.01
44430,0,0.02
44431,0,0.09
44432,0,0.28
44433,0,0.05
44434,0,0.02
44435,0,0
44436,0,0.01
44437,0,0.24
44438,0,0.33
44439,1,0.52
44440,1,0.69
44441,0,0
44442,0,0.21
44443,0,0.17
44444,0,0.01
44445,0,0.03
44446,1,0.66
44447,0,0.04
44448,0,0.03
44449,0,0.18
44450,0,0.13
44451,0,0.04
44452,0,0.06
44453,0,0.02
44454,0,0.01
44455,0,0
44456,0,0.15
44457,0,0.17
44458,0,0.03
44459,0,0.01
44460,0,0.04
44461,0,0.05
44462,0,0.06
44463,0,0.08
44464,1,0.68
44465,0,0.06
44466,0,0
44467,0,0.04
44468,0,0.01
44469,0,0.06
44470,0,0.18
44471,0,0.39
44472,0,0.02
44473,0,0.01
44474,0,0.01
44475,0,0.01
44476,0,0.01
44477,0,0.02
44478,0,0.08
44479,0,0.08
44480,0,0
44481,0,0.01
44482,0,0.05
44483,0,0.26
44484,0,0.06
44485,0,0
44486,0,0.01
44487,0,0.01
44488,0,0.03
44489,0,0.01
44490,0,0.43
44491,0,0
44492,0,0
44493,0,0.04
44494,0,0.01
44495,0,0.01
44496,0,0.06
44497,0,0.01
44498,1,0.55
44499,0,0
44500,0,0.01
44501,0,0.1
44502,0,0
44503,0,0.22
44504,0,0.25
44505,0,0.39
44506,0,0
44507,0,0.38
44508,1,0.9
44509,0,0.4
44510,0,0.03
44511,0,0.04
44512,0,0.03
44513,0,0.07
44514,0,0.01
44515,0,0.48
44516,0,0.04
44517,0,0.01
44518,0,0.02
44519,0,0.1
44520,0,0.03
44521,0,0.04
44522,0,0
44523,0,0.06
44524,0,0.02
44525,0,0
44526,0,0.1
44527,0,0
44528,0,0
44529,0,0.05
44530,0,0.02
44531,1,0.53
44532,0,0.04
44533,0,0.02
44534,0,0
44535,0,0
44536,0,0.24
44537,0,0.04
44538,0,0
44539,0,0
44540,0,0.01
44541,0,0.03
44542,0,0.04
44543,0,0
44544,0,0.27
44545,0,0.03
44546,0,0.14
44547,0,0
44548,0,0.32
44549,0,0.02
44550,0,0.01
44551,0,0.13
44552,0,0.37
44553,0,0.02
44554,0,0
44555,1,0.51
44556,0,0
44557,0,0
44558,0,0.04
44559,0,0.37
44560,1,0.52
44561,0,0
44562,0,0
44563,0,0.02
44564,0,0
44565,0,0.01
44566,0,0.01
44567,0,0
44568,0,0.06
44569,0,0.04
44570,1,0.62
44571,0,0
44572,0,0
44573,0,0.02
44574,0,0
44575,0,0
44576,0,0.15
44577,0,0.02
44578,0,0
44579,0,0.14
44580,1,0.83
44581,0,0.18
44582,0,0
44583,0,0
44584,1,0.55
44585,0,0
44586,0,0
44587,0,0
44588,0,0.06
44589,0,0.08
44590,0,0
44591,0,0.06
44592,1,0.6
44593,0,0.01
44594,0,0.02
44595,0,0.01
44596,0,0.08
44597,0,0.02
44598,1,0.62
44599,0,0.02
44600,0,0
44601,0,0.1
44602,0,0.04
44603,0,0.01
44604,0,0.02
44605,0,0.46
44606,0,0.09
44607,0,0.12
44608,0,0.07
44609,0,0
44610,0,0.04
44611,0,0.47
44612,0,0.12
44613,0,0.24
44614,0,0.02
44615,0,0.03
44616,0,0.02
44617,0,0.09
44618,0,0.05
44619,1,0.59
44620,0,0.02
44621,0,0
44622,0,0
44623,0,0.2
44624,0,0.31
44625,0,0.01
44626,0,0
44627,0,0.05
44628,1,0.6
44629,0,0.08
44630,1,0.6
44631,0,0.02
44632,0,0.43
44633,0,0.01
44634,0,0.43
44635,0,0.02
44636,1,0.67
44637,0,0.03
44638,0,0.02
44639,0,0.28
44640,0,0.03
44641,0,0
44642,0,0.01
44643,0,0.01
44644,0,0.46
44645,0,0.36
44646,0,0.11
44647,0,0
44648,0,0.01
44649,0,0.13
44650,0,0.01
44651,0,0
44652,0,0.01
44653,0,0
44654,0,0.03
44655,0,0.03
44656,0,0.04
44657,0,0
44658,0,0.06
44659,0,0.02
44660,0,0.06
44661,0,0.05
44662,0,0
44663,0,0.42
44664,0,0.01
44665,0,0.01
44666,0,0.14
44667,0,0.1
44668,0,0.16
44669,0,0
44670,0,0.08
44671,0,0.07
44672,0,0
44673,0,0.08
44674,0,0.19
44675,1,0.61
44676,0,0.11
44677,0,0.07
44678,0,0
44679,0,0.31
44680,0,0.03
44681,0,0.02
44682,1,0.68
44683,0,0
44684,0,0.01
44685,0,0.02
44686,0,0.08
44687,0,0
44688,1,0.58
44689,0,0.45
44690,0,0.14
44691,0,0.03
44692,0,0
44693,0,0.3
44694,0,0.01
44695,0,0.01
44696,0,0.02
44697,0,0.1
44698,0,0.04
44699,0,0
44700,0,0.04
44701,0,0.31
44702,0,0.27
44703,0,0.01
44704,0,0.16
44705,0,0.05
44706,0,0.08
44707,0,0.03
44708,0,0.23
44709,0,0.36
44710,0,0.38
44711,0,0
44712,0,0.01
44713,0,0.01
44714,1,0.55
44715,0,0.15
44716,0,0
44717,0,0.07
44718,1,0.7
44719,0,0.07
44720,0,0.03
44721,0,0
44722,0,0.36
44723,0,0.01
44724,0,0
44725,0,0
44726,0,0.03
44727,0,0
44728,0,0.01
44729,0,0.09
44730,0,0
44731,0,0.2
44732,0,0.05
44733,0,0.07
44734,0,0
44735,0,0
44736,0,0.02
44737,0,0.06
44738,0,0.39
44739,0,0.08
44740,0,0
44741,0,0
44742,0,0.06
44743,0,0.17
44744,0,0
44745,0,0
44746,0,0.02
44747,0,0.07
44748,0,0.02
44749,0,0.02
44750,0,0.03
44751,0,0.07
44752,0,0
44753,0,0.07
44754,0,0.07
44755,0,0.14
44756,0,0.02
44757,0,0.33
44758,0,0.03
44759,0,0.03
44760,0,0.07
44761,0,0.47
44762,0,0.07
44763,0,0.16
44764,0,0.03
44765,0,0.1
44766,0,0.02
44767,0,0.04
44768,0,0
44769,0,0.02
44770,0,0
44771,0,0.01
44772,0,0.02
44773,0,0
44774,0,0.01
44775,0,0.02
44776,0,0.01
44777,0,0.03
44778,0,0.3
44779,0,0
44780,1,0.63
44781,0,0.27
44782,0,0.08
44783,0,0.38
44784,0,0.09
44785,0,0.03
44786,0,0
44787,0,0.4
44788,1,0.56
44789,0,0.04
44790,0,0.35
44791,0,0.27
44792,0,0.23
44793,0,0
44794,0,0.07
44795,0,0.01
44796,0,0.05
44797,0,0.44
44798,0,0.01
44799,0,0.02
44800,0,0.5
44801,0,0.21
44802,0,0.08
44803,0,0.17
44804,1,0.53
44805,0,0.07
44806,0,0
44807,0,0.04
44808,0,0.01
44809,0,0.01
44810,0,0.07
44811,0,0.1
44812,0,0.38
44813,0,0.01
44814,0,0.32
44815,0,0
44816,0,0.12
44817,0,0
44818,0,0.37
44819,0,0
44820,0,0.17
44821,0,0.03
44822,0,0.02
44823,0,0.11
44824,0,0.04
44825,0,0.08
44826,0,0.01
44827,0,0.01
44828,0,0.03
44829,0,0.08
44830,0,0.01
44831,0,0.03
44832,0,0.03
44833,0,0.16
44834,0,0.49
44835,0,0.32
44836,0,0
44837,0,0.02
44838,0,0.29
44839,0,0
44840,0,0.07
44841,0,0.11
44842,0,0.23
44843,0,0.02
44844,0,0.05
44845,0,0.32
44846,0,0.13
44847,0,0.01
44848,0,0.03
44849,1,0.64
44850,0,0.13
44851,0,0.31
44852,0,0
44853,0,0.08
44854,0,0
44855,0,0.18
44856,0,0.05
44857,0,0
44858,0,0.04
44859,0,0
44860,0,0.09
44861,0,0.32
44862,0,0.04
44863,0,0.12
44864,0,0.3
44865,0,0.07
44866,0,0.03
44867,0,0.03
44868,0,0
44869,0,0.08
44870,0,0.02
44871,0,0
44872,0,0.29
44873,0,0.04
44874,0,0
44875,0,0.11
44876,0,0.02
44877,0,0
44878,0,0.01
44879,0,0.01
44880,0,0
44881,0,0.01
44882,0,0
44883,0,0.09
44884,0,0.05
44885,0,0
44886,0,0.04
44887,0,0.01
44888,0,0.03
44889,0,0.01
44890,0,0.04
44891,0,0.02
